200 2
0.05 -2.1196152472091616e-18 0.5 1.0
0.04997532801828658 0.0015705379539064127 0.5 1.0
0.04990133642141358 0.003139525976465667 0.5 1.0
0.049778098230154 0.004705415665925714 0.5 1.0
0.0496057350657239 0.00626666167821521 0.5 1.0
0.04938441702975689 0.007821723252011543 0.5 1.0
0.04911436253643444 0.00936906572928623 0.5 1.0
0.048795838096937376 0.010907162069827126 0.5 1.0
0.048429158056431554 0.012434494358242738 0.5 1.0
0.048014684283847156 0.013949555301961463 0.5 1.0
0.04755282581475768 0.015450849718747368 0.5 1.0
0.047044038447711274 0.01693689601226457 0.5 1.0
0.04648882429441257 0.0184062276342339 0.5 1.0
0.04588773128419906 0.01985739453173903 0.5 1.0
0.04524135262330098 0.021288964578253636 0.5 1.0
0.044550326209418394 0.022699524986977342 0.5 1.0
0.04381533400219318 0.024087683705085766 0.5 1.0
0.043037101350197185 0.025452070787518568 0.5 1.0
0.04221639627510076 0.026791339748949834 0.5 1.0
0.04135402871372809 0.02810416889260653 0.5 1.0
0.04045084971874738 0.029389262614623657 0.5 1.0
0.039507750618784525 0.030645352682648827 0.5 1.0
0.03852566213878946 0.031871199487434484 0.5 1.0
0.037505553481522985 0.03306559326618259 0.5 1.0
0.03644843137107058 0.034227355296434434 0.5 1.0
0.035355339059327376 0.035355339059327376 0.5 1.0
0.03422735529643444 0.03644843137107057 0.5 1.0
0.033065593266182594 0.03750555348152298 0.5 1.0
0.031871199487434484 0.03852566213878946 0.5 1.0
0.03064535268264882 0.03950775061878452 0.5 1.0
0.02938926261462365 0.04045084971874737 0.5 1.0
0.028104168892606522 0.041354028713728085 0.5 1.0
0.026791339748949827 0.04221639627510075 0.5 1.0
0.02545207078751856 0.04303710135019718 0.5 1.0
0.024087683705085756 0.04381533400219318 0.5 1.0
0.022699524986977335 0.04455032620941839 0.5 1.0
0.021288964578253626 0.04524135262330097 0.5 1.0
0.01985739453173902 0.045887731284199054 0.5 1.0
0.01840622763423389 0.04648882429441257 0.5 1.0
0.016936896012264557 0.047044038447711274 0.5 1.0
0.015450849718747368 0.04755282581475767 0.5 1.0
0.01394955530196146 0.04801468428384715 0.5 1.0
0.012434494358242733 0.04842915805643155 0.5 1.0
0.01090716206982712 0.04879583809693737 0.5 1.0
0.009369065729286221 0.04911436253643443 0.5 1.0
0.00782172325201153 0.049384417029756884 0.5 1.0
0.006266661678215208 0.04960573506572389 0.5 1.0
